Date,Adj Close
1993-12-09,27.72553825378418
1993-12-10,27.669857025146484
1993-12-13,27.836883544921875
1993-12-14,27.632753372192383
1993-12-15,27.595624923706055
1993-12-16,27.688419342041016
1993-12-17,27.840566635131836
1993-12-20,27.877954483032227
1993-12-21,27.78453826904297
1993-12-22,27.97138214111328
1993-12-23,27.95269203186035
1993-12-27,28.10218048095703
1993-12-28,28.15822982788086
1993-12-29,28.120864868164062
1993-12-30,28.00874137878418
1993-12-31,27.859268188476562
1994-01-03,27.78453826904297
1994-01-04,27.89664077758789
1994-01-05,27.95269203186035
1994-01-06,27.95269203186035
1994-01-07,28.120864868164062
1994-01-10,28.457189559936523
1994-01-11,28.401134490966797
1994-01-12,28.307706832885742
1994-01-13,28.23297119140625
1994-01-14,28.345083236694336
1994-01-17,28.345083236694336
1994-01-18,28.382444381713867
1994-01-19,28.307706832885742
1994-01-20,28.382444381713867
1994-01-21,28.32640266418457
1994-01-24,28.214292526245117
1994-01-25,28.214292526245117
1994-01-26,28.289031982421875
1994-01-27,28.550609588623047
1994-01-28,28.625347137451172
1994-01-31,28.830896377563477
1994-02-01,28.6813907623291
1994-02-02,28.868274688720703
1994-02-03,28.737472534179688
1994-02-04,28.083486557006836
1994-02-07,28.214292526245117
1994-02-08,28.23297119140625
1994-02-09,28.345083236694336
1994-02-10,28.10218048095703
1994-02-11,28.195598602294922
1994-02-14,28.23297119140625
1994-02-15,28.382444381713867
1994-02-16,28.3637752532959
1994-02-17,28.195598602294922
1994-02-18,28.027441024780273
1994-02-22,28.307706832885742
1994-02-23,28.23297119140625
1994-02-24,27.859268188476562
1994-02-25,27.99005889892578
1994-02-28,27.99005889892578
1994-03-01,27.877954483032227
1994-03-02,27.91531753540039
1994-03-03,27.840566635131836
1994-03-04,27.91531753540039
1994-03-07,28.064802169799805
1994-03-08,27.95269203186035
1994-03-09,28.083486557006836
1994-03-10,27.859268188476562
1994-03-11,28.00874137878418
1994-03-14,28.046117782592773
1994-03-15,28.027441024780273
1994-03-16,28.251659393310547
1994-03-17,28.251659393310547
1994-03-18,28.245485305786133
1994-03-21,28.170305252075195
1994-03-22,28.245485305786133
1994-03-23,28.226696014404297
1994-03-24,27.888442993164062
1994-03-25,27.62532615661621
1994-03-28,27.662918090820312
1994-03-29,27.117919921875
1994-03-30,26.74207305908203
1994-03-31,26.817245483398438
1994-04-04,26.40380096435547
1994-04-05,26.948780059814453
1994-04-06,26.948780059814453
1994-04-07,27.080347061157227
1994-04-08,26.873626708984375
1994-04-11,26.98636817932129
1994-04-12,26.948780059814453
1994-04-13,26.807838439941406
1994-04-14,26.817245483398438
1994-04-15,26.817245483398438
1994-04-18,26.638704299926758
1994-04-19,26.676286697387695
1994-04-20,26.648107528686523
1994-04-21,27.005163192749023
1994-04-22,26.976974487304688
1994-04-25,27.25887107849121
1994-04-26,27.230684280395508
1994-04-28,27.03335952758789
1994-04-29,27.117919921875
1994-05-02,27.28705596923828
1994-05-03,27.25887107849121
1994-05-04,27.211894989013672
1994-05-05,27.174299240112305
1994-05-06,26.91119956970215
1994-05-09,26.676286697387695
1994-05-10,26.88301658630371
1994-05-11,26.638704299926758
1994-05-12,26.770244598388672
1994-05-13,26.770244598388672
1994-05-16,26.779653549194336
1994-05-17,27.174299240112305
1994-05-18,27.37162971496582
1994-05-19,27.503175735473633
1994-05-20,27.399818420410156
1994-05-23,27.352825164794922
1994-05-24,27.465600967407227
1994-05-25,27.540771484375
1994-05-26,27.5595645904541
1994-05-27,27.587738037109375
1994-05-31,27.550159454345703
1994-06-01,27.672317504882812
1994-06-02,27.644121170043945
1994-06-03,27.803869247436523
1994-06-06,27.794464111328125
1994-06-07,27.75688934326172
1994-06-08,27.5313663482666
1994-06-09,27.68170166015625
1994-06-10,27.72869110107422
1994-06-13,27.766273498535156
1994-06-14,27.982397079467773
1994-06-15,27.869632720947266
1994-06-16,27.926027297973633
1994-06-17,27.77013397216797
1994-06-20,27.53367042541504
1994-06-21,27.297210693359375
1994-06-22,27.401248931884766
1994-06-23,27.24045753479004
1994-06-24,26.672954559326172
1994-06-27,27.136415481567383
1994-06-28,27.003997802734375
1994-06-29,27.089115142822266
1994-06-30,26.918880462646484
1994-07-01,26.975635528564453
1994-07-05,27.117494583129883
1994-07-06,27.079666137695312
1994-07-07,27.19317054748535
1994-07-08,27.1837100982666
1994-07-11,27.089115142822266
1994-07-12,27.1269474029541
1994-07-13,27.174251556396484
1994-07-14,27.467464447021484
1994-07-15,27.476938247680664
1994-07-18,27.524219512939453
1994-07-19,27.467464447021484
1994-07-20,27.344505310058594
1994-07-21,27.401248931884766
1994-07-22,27.44854736328125
1994-07-25,27.48638916015625
1994-07-26,27.458009719848633
1994-07-27,27.458009719848633
1994-07-28,27.5147705078125
1994-07-29,27.789047241210938
1994-08-01,27.921483993530273
1994-08-02,27.959304809570312
1994-08-03,27.968780517578125
1994-08-04,27.807966232299805
1994-08-05,27.71337890625
1994-08-08,27.779600143432617
1994-08-09,27.82689094543457
1994-08-10,27.930925369262695
1994-08-11,27.82689094543457
1994-08-12,28.0444393157959
1994-08-15,28.03496742248535
1994-08-16,28.23360824584961
1994-08-17,28.214696884155273
1994-08-18,28.12009620666504
1994-08-19,28.101186752319336
1994-08-22,28.07281494140625
1994-08-23,28.23360824584961
1994-08-24,28.536266326904297
1994-08-25,28.460603713989258
1994-08-26,28.867324829101562
1994-08-29,28.848413467407227
1994-08-30,28.924076080322266
1994-08-31,28.848413467407227
1994-09-01,28.753812789916992
1994-09-02,28.630861282348633
1994-09-06,28.640317916870117
1994-09-07,28.611940383911133
1994-09-08,28.753812789916992
1994-09-09,28.45114517211914
1994-09-12,28.366024017333984
1994-09-13,28.45114517211914
1994-09-14,28.479530334472656
1994-09-15,28.838953018188477
1994-09-16,28.633703231811523
1994-09-19,28.662256240844727
1994-09-20,28.119844436645508
1994-09-21,28.119844436645508
1994-09-22,28.0532169342041
1994-09-23,27.95806121826172
1994-09-26,28.10080337524414
1994-09-27,28.081775665283203
1994-09-28,28.300649642944336
1994-09-29,28.15791130065918
1994-09-30,28.119844436645508
1994-10-03,28.0532169342041
1994-10-04,27.634523391723633
1994-10-05,27.644054412841797
1994-10-06,27.55839729309082
1994-10-07,27.682117462158203
1994-10-10,27.977096557617188
1994-10-11,28.395803451538086
1994-10-12,28.433870315551758
1994-10-13,28.529014587402344
1994-10-14,28.652742385864258
1994-10-17,28.595638275146484
1994-10-18,28.529014587402344
1994-10-19,28.662256240844727
1994-10-20,28.471935272216797
1994-10-21,28.357715606689453
1994-10-24,28.119844436645508
1994-10-25,28.14838218688965
1994-10-26,28.253049850463867
1994-10-27,28.424352645874023
1994-10-28,29.023868560791016
1994-10-31,28.91919708251953
1994-11-01,28.595638275146484
1994-11-02,28.433870315551758
1994-11-03,28.586118698120117
1994-11-04,28.215009689331055
1994-11-07,28.300649642944336
1994-11-08,28.519500732421875
1994-11-09,28.56709861755371
1994-11-10,28.367258071899414
1994-11-11,28.262575149536133
1994-11-14,28.529014587402344
1994-11-15,28.433870315551758
1994-11-16,28.529014587402344
1994-11-17,28.338726043701172
1994-11-18,28.300649642944336
1994-11-21,28.015167236328125
1994-11-22,27.40613555908203
1994-11-23,27.55839729309082
1994-11-25,27.69162368774414
1994-11-28,27.815332412719727
1994-11-29,27.805816650390625
1994-11-30,27.767742156982422
1994-12-01,27.491771697998047
1994-12-02,27.74871253967285
1994-12-05,27.777263641357422
1994-12-06,27.79629135131836
1994-12-07,27.596458435058594
1994-12-08,27.33000946044922
1994-12-09,27.434694290161133
1994-12-12,27.615489959716797
1994-12-13,27.720170974731445
1994-12-14,27.862903594970703
1994-12-15,27.94855499267578
1994-12-16,28.085058212280273
1994-12-19,28.123445510864258
1994-12-20,28.037113189697266
1994-12-21,28.33445930480957
1994-12-22,28.248125076293945
1994-12-23,28.27689552307129
1994-12-27,28.43036460876465
1994-12-28,28.28648567199707
1994-12-29,28.305679321289062
1994-12-30,27.969961166381836
1995-01-03,28.1042537689209
1995-01-04,28.23853874206543
1995-01-05,28.23853874206543
1995-01-06,28.267303466796875
1995-01-09,28.296091079711914
1995-01-10,28.324857711791992
1995-01-11,28.344057083129883
1995-01-12,28.35364532470703
1995-01-13,28.689350128173828
1995-01-16,28.86200523376465
1995-01-17,28.871599197387695
1995-01-18,28.84284019470215
1995-01-19,28.679758071899414
1995-01-20,28.57425308227539
1995-01-23,28.66057586669922
1995-01-24,28.69894027709961
1995-01-25,28.775678634643555
1995-01-26,28.804466247558594
1995-01-27,28.919544219970703
1995-01-30,28.79486656188965
1995-01-31,28.909975051879883
1995-02-01,28.900394439697266
1995-02-02,29.073030471801758
1995-02-03,29.48548126220703
1995-02-06,29.610179901123047
1995-02-07,29.64855194091797
1995-02-08,29.64855194091797
1995-02-09,29.64855194091797
1995-02-10,29.686920166015625
1995-02-13,29.69649887084961
1995-02-14,29.734872817993164
1995-02-15,29.897930145263672
1995-02-16,29.859567642211914
1995-02-17,29.74445915222168
1995-02-21,29.734872817993164
1995-02-22,29.955474853515625
1995-02-23,30.003446578979492
1995-02-24,30.080183029174805
1995-02-27,29.840377807617188
1995-02-28,30.089767456054688
1995-03-01,29.897930145263672
1995-03-02,29.936296463012695
1995-03-03,29.945894241333008
1995-03-06,29.96508026123047
1995-03-07,29.734872817993164
1995-03-08,29.811609268188477
1995-03-09,29.80202293395996
1995-03-10,30.243242263793945
1995-03-13,30.2144775390625
1995-03-14,30.4350643157959
1995-03-15,30.37752342224121
1995-03-16,30.559776306152344
1995-03-17,30.590171813964844
1995-03-20,30.590171813964844
1995-03-21,30.513023376464844
1995-03-22,30.541946411132812
1995-03-23,30.561243057250977
1995-03-24,30.995203018188477
1995-03-27,31.120590209960938
1995-03-28,31.120590209960938
1995-03-29,31.1109561920166
1995-03-30,31.05309295654297
1995-03-31,30.92771339416504
1995-04-03,31.00486183166504
1995-04-04,31.20738410949707
1995-04-05,31.20738410949707
1995-04-06,31.3231143951416
1995-04-07,31.294157028198242
1995-04-10,31.352031707763672
1995-04-11,31.245967864990234
1995-04-12,31.352031707763672
1995-04-13,31.52562713623047
1995-04-17,31.342388153076172
1995-04-18,31.236295700073242
1995-04-19,31.20738410949707
1995-04-20,31.255584716796875
1995-04-21,31.409894943237305
1995-04-24,31.776350021362305
1995-04-25,31.689565658569336
1995-04-26,31.718517303466797
1995-04-27,31.795658111572266
1995-04-28,31.8438720703125
1995-05-01,31.75707244873047
1995-05-02,31.824583053588867
1995-05-03,32.26819610595703
1995-05-04,32.248905181884766
1995-05-05,32.210330963134766
1995-05-08,32.4417839050293
1995-05-09,32.4128532409668
1995-05-10,32.45143127441406
1995-05-11,32.5382080078125
1995-05-12,32.55751419067383
1995-05-15,32.711814880371094
1995-05-16,32.73109436035156
1995-05-17,32.6057243347168
1995-05-18,32.133174896240234
1995-05-19,32.152469635009766
1995-05-22,32.509281158447266
1995-05-23,32.808250427246094
1995-05-24,32.78894805908203
1995-05-25,32.81788635253906
1995-05-26,32.4417839050293
1995-05-30,32.4321403503418
1995-05-31,33.10721969604492
1995-06-01,33.020416259765625
1995-06-02,33.049312591552734
1995-06-05,33.251861572265625
1995-06-06,33.194000244140625
1995-06-07,33.020416259765625
1995-06-08,32.94326400756836
1995-06-09,32.75040054321289
1995-06-12,32.93362808227539
1995-06-13,33.29043960571289
1995-06-14,33.261512756347656
1995-06-15,33.40617752075195
1995-06-16,33.505332946777344
1995-06-19,33.88365936279297
1995-06-20,33.79636001586914
1995-06-21,33.77695083618164
1995-06-22,34.223182678222656
1995-06-23,34.155269622802734
1995-06-26,33.74784469604492
1995-06-27,33.6799430847168
1995-06-28,33.85456085205078
1995-06-29,33.79636001586914
1995-06-30,33.77695083618164
1995-07-03,33.903076171875
1995-07-05,34.029170989990234
1995-07-06,34.46569061279297
1995-07-07,34.62091064453125
1995-07-10,34.640296936035156
1995-07-11,34.47538375854492
1995-07-12,34.902198791503906
1995-07-13,34.824607849121094
1995-07-14,34.795501708984375
1995-07-17,34.98951721191406
1995-07-18,34.68879699707031
1995-07-19,34.31046676635742
1995-07-20,34.43659591674805
1995-07-21,34.39776611328125
1995-07-24,34.649986267089844
1995-07-25,34.91189193725586
1995-07-26,34.882816314697266
1995-07-27,35.173824310302734
1995-07-28,34.95071792602539
1995-07-31,34.86341094970703
1995-08-01,34.80519104003906
1995-08-02,34.72760772705078
1995-08-03,34.717899322509766
1995-08-04,34.756683349609375
1995-08-07,34.83429718017578
1995-08-08,34.83429718017578
1995-08-09,34.824607849121094
1995-08-10,34.74700927734375
1995-08-11,34.55298614501953
1995-08-14,34.86341094970703
1995-08-15,34.795501708984375
1995-08-16,34.892513275146484
1995-08-17,34.83429718017578
1995-08-18,34.873104095458984
1995-08-21,34.77611541748047
1995-08-22,34.84401321411133
1995-08-23,34.717899322509766
1995-08-24,34.756683349609375
1995-08-25,34.95071792602539
1995-08-28,34.824607849121094
1995-08-29,34.91189193725586
1995-08-30,34.98951721191406
1995-08-31,35.018611907958984
1995-09-01,35.173824310302734
1995-09-05,35.503631591796875
1995-09-06,35.571537017822266
1995-09-07,35.59095001220703
1995-09-08,35.72674560546875
1995-09-11,35.82374572753906
1995-09-12,35.9886474609375
1995-09-13,36.153564453125
1995-09-14,36.483367919921875
1995-09-15,36.47331619262695
1995-09-18,36.336769104003906
1995-09-19,36.5123291015625
1995-09-20,36.687870025634766
1995-09-21,36.385528564453125
1995-09-22,36.395294189453125
1995-09-25,36.336769104003906
1995-09-26,36.327022552490234
1995-09-27,36.29777908325195
1995-09-28,36.57083511352539
1995-09-29,36.502559661865234
1995-10-02,36.31727981567383
1995-10-03,36.356300354003906
1995-10-04,36.31727981567383
1995-10-05,36.424556732177734
1995-10-06,36.45380783081055
1995-10-09,36.151493072509766
1995-10-10,36.13199996948242
1995-10-11,36.2490119934082
1995-10-12,36.47331619262695
1995-10-13,36.590335845947266
1995-10-16,36.414791107177734
1995-10-17,36.658607482910156
1995-10-18,36.765872955322266
1995-10-19,36.941429138183594
1995-10-20,36.71712112426758
1995-10-23,36.63909912109375
1995-10-24,36.67810821533203
1995-10-25,36.375789642333984
1995-10-26,36.044219970703125
1995-10-27,36.31727981567383
1995-10-30,36.55134963989258
1995-10-31,36.395294189453125
1995-11-01,36.687870025634766
1995-11-02,36.921905517578125
1995-11-03,36.970672607421875
1995-11-06,36.843902587890625
1995-11-07,36.70734786987305
1995-11-08,37.0389404296875
1995-11-09,37.17547607421875
1995-11-10,37.155975341796875
1995-11-13,37.11695861816406
1995-11-14,36.87314987182617
1995-11-15,37.24373245239258
1995-11-16,37.44853210449219
1995-11-17,37.56557083129883
1995-11-20,37.370513916015625
1995-11-21,37.672847747802734
1995-11-22,37.55582046508789
1995-11-24,37.6533317565918
1995-11-27,37.663089752197266
1995-11-28,38.06291961669922
1995-11-29,38.101932525634766
1995-11-30,38.014163970947266
1995-12-01,38.06291961669922
1995-12-04,38.53105926513672
1995-12-05,38.78458786010742
1995-12-06,38.87235641479492
1995-12-07,38.667564392089844
1995-12-08,38.79436492919922
1995-12-11,38.960140228271484
1995-12-12,38.84309768676758
1995-12-13,39.08692169189453
1995-12-14,38.80410385131836
1995-12-15,38.81831359863281
1995-12-18,38.07255172729492
1995-12-19,38.47486877441406
1995-12-20,38.101993560791016
1995-12-21,38.29824447631836
1995-12-22,38.43561935424805
1995-12-26,38.62207794189453
1995-12-27,38.602439880371094
1995-12-28,38.56317138671875
1995-12-29,38.61224365234375
1996-01-02,39.02435302734375
1996-01-03,39.13231658935547
1996-01-04,38.759429931640625
1996-01-05,38.68091583251953
1996-01-08,38.82814025878906
1996-01-09,38.160858154296875
1996-01-10,37.66044998168945
1996-01-11,37.8861083984375
1996-01-12,37.827232360839844
1996-01-15,37.748756408691406
1996-01-16,38.209938049316406
1996-01-17,38.09217071533203
1996-01-18,38.21974563598633
1996-01-19,38.47486877441406
1996-01-22,38.484683990478516
1996-01-23,38.57298278808594
1996-01-24,38.88698959350586
1996-01-25,38.74960708618164
1996-01-26,39.08323287963867
1996-01-29,39.240238189697266
1996-01-30,39.57386779785156
1996-01-31,39.985992431640625
1996-02-01,40.13318634033203
1996-02-02,39.96638107299805
1996-02-05,40.29017639160156
1996-02-06,40.672882080078125
1996-02-07,40.90836715698242
1996-02-08,41.34994125366211
1996-02-09,41.34013748168945
1996-02-12,41.65413284301758
1996-02-13,41.5658073425293
1996-02-14,41.2027473449707
1996-02-15,40.94762420654297
1996-02-16,40.78080368041992
1996-02-20,40.37849044799805
1996-02-21,40.878936767578125
1996-02-22,41.52656173706055
1996-02-23,41.40879821777344
1996-02-26,40.820064544677734
1996-02-27,40.69249725341797
1996-02-28,40.506065368652344
1996-02-29,40.113555908203125
1996-03-01,40.75136184692383
1996-03-04,40.98686599731445
1996-03-05,41.369571685791016
1996-03-06,41.00648880004883
1996-03-07,41.21255111694336
1996-03-08,39.8780517578125
1996-03-11,40.339256286621094
1996-03-12,40.02526092529297
1996-03-13,40.29998779296875
1996-03-14,40.47661590576172
1996-03-15,40.44942092895508
1996-03-18,41.22803497314453
1996-03-19,41.13935852050781
1996-03-20,41.09005355834961
1996-03-21,40.991512298583984
1996-03-22,41.09992599487305
1996-03-25,41.021060943603516
1996-03-26,41.21821212768555
1996-03-27,40.84365463256836
1996-03-28,41.001346588134766
1996-03-29,40.80424118041992
1996-04-01,41.27733612060547
1996-04-02,41.35619354248047
1996-04-03,41.35619354248047
1996-04-04,41.32661056518555
1996-04-08,40.61697769165039
1996-04-09,40.45927047729492
1996-04-10,39.73978042602539
1996-04-11,39.69049835205078
1996-04-12,40.19316864013672
1996-04-15,40.528289794921875
1996-04-16,40.64653396606445
1996-04-17,40.547996520996094
1996-04-18,40.60710906982422
1996-04-19,40.705665588378906
1996-04-22,41.021060943603516
1996-04-23,41.14919662475586
1996-04-24,41.001346588134766
1996-04-25,41.1886100769043
1996-04-26,41.27733612060547
1996-04-29,41.27733612060547
1996-04-30,41.24774932861328
1996-05-01,41.33647155761719
1996-05-02,40.62681198120117
1996-05-03,40.56770324707031
1996-05-06,40.528289794921875
1996-05-07,40.36071014404297
1996-05-08,40.863372802734375
1996-05-09,40.833805084228516
1996-05-10,41.2379035949707
1996-05-13,41.85882568359375
1996-05-14,42.1151008605957
1996-05-15,42.06581497192383
1996-05-16,42.1545295715332
1996-05-17,42.38120651245117
1996-05-20,42.66704559326172
1996-05-21,42.607887268066406
1996-05-22,43.01201629638672
1996-05-23,42.8345832824707
1996-05-24,43.002140045166016
1996-05-28,42.5684928894043
1996-05-29,42.282649993896484
1996-05-30,42.49947738647461
1996-05-31,42.18408966064453
1996-06-03,42.3023681640625
1996-06-04,42.598052978515625
1996-06-05,42.97258377075195
1996-06-06,42.65718078613281
1996-06-07,42.65718078613281
1996-06-10,42.519195556640625
1996-06-11,42.479774475097656
1996-06-12,42.40094757080078
1996-06-13,42.40094757080078
1996-06-14,42.22352981567383
1996-06-17,42.19393539428711
1996-06-18,41.84899139404297
1996-06-19,42.03623962402344
1996-06-20,42.006683349609375
1996-06-21,42.36796569824219
1996-06-24,42.447242736816406
1996-06-25,42.397705078125
1996-06-26,42.110355377197266
1996-06-27,42.407615661621094
1996-06-28,42.55623245239258
1996-07-01,42.922828674316406
1996-07-02,42.76431655883789
1996-07-03,42.67513656616211
1996-07-05,41.585205078125
1996-07-08,41.41676330566406
1996-07-09,41.585205078125
1996-07-10,41.753658294677734
1996-07-11,40.91146469116211
1996-07-12,40.94117736816406
1996-07-15,39.732364654541016
1996-07-16,39.831451416015625
1996-07-17,40.307029724121094
1996-07-18,40.861915588378906
1996-07-19,40.56467819213867
1996-07-22,40.26741409301758
1996-07-23,39.75218200683594
1996-07-24,39.831451416015625
1996-07-25,40.188140869140625
1996-07-26,40.406124114990234
1996-07-29,39.960262298583984
1996-07-30,40.34668731689453
1996-07-31,40.643924713134766
1996-08-01,41.31769561767578
1996-08-02,42.20946502685547
1996-08-05,41.961753845214844
1996-08-06,42.090538024902344
1996-08-07,42.19954299926758
1996-08-08,42.13018798828125
1996-08-09,41.99148178100586
1996-08-12,42.29863357543945
1996-08-13,41.961753845214844
1996-08-14,42.110355377197266
1996-08-15,42.031105041503906
1996-08-16,42.387794494628906
1996-08-19,42.407615661621094
1996-08-20,42.377891540527344
1996-08-21,42.22926712036133
1996-08-22,42.6255989074707
1996-08-23,42.397705078125
1996-08-26,42.18962860107422
1996-08-27,42.34816360473633
1996-08-28,42.278785705566406
1996-08-29,41.862640380859375
1996-08-30,41.42667770385742
1996-09-03,41.69422149658203
1996-09-04,41.733848571777344
1996-09-05,41.22853469848633
1996-09-06,41.81310272216797
1996-09-09,42.308536529541016
1996-09-10,42.28871154785156
1996-09-11,42.526519775390625
1996-09-12,42.82375717163086
1996-09-13,43.477699279785156
1996-09-16,43.63624572753906
1996-09-17,43.53716278076172
1996-09-18,43.42816925048828
1996-09-19,43.59661865234375
1996-09-20,43.75125503540039
1996-09-23,43.74130630493164
1996-09-24,43.731327056884766
1996-09-25,43.76121520996094
1996-09-26,43.74130630493164
1996-09-27,43.7811164855957
1996-09-30,43.74130630493164
1996-10-01,43.980316162109375
1996-10-02,44.279090881347656
1996-10-03,44.2392692565918
1996-10-04,44.836822509765625
